sid,condition,source,train_type,is_target_source,trialnum,stim_id,windowing,λ,hittype,fold,score,target_time_label,target_switch_label,target_salience,target_salience_level,test_type,train_kind
17,global,fem1,athit-other-fem1,false,17,19,target,0.015199110829529341,hit,1,-0.264133,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
17,global,fem1,athit-other-fem1,false,19,16,target,0.015199110829529341,hit,1,-0.10166168,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
17,global,fem1,athit-other-fem1,false,22,8,target,0.015199110829529341,hit,1,-0.023072973,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
17,global,fem1,athit-other-fem1,false,23,20,target,0.015199110829529341,hit,1,-0.07656534,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
17,global,fem1,athit-other-fem1,false,26,2,target,0.015199110829529341,hit,1,0.37449002,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
17,global,fem1,athit-other-fem1,false,30,25,target,0.015199110829529341,hit,1,0.2560244,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
17,global,fem1,athit-other-fem1,false,32,17,target,0.015199110829529341,hit,1,0.27373296,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
17,global,fem1,athit-other-fem1,false,34,3,target,0.015199110829529341,hit,1,-0.049312226,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
17,global,fem1,athit-other-fem1,false,35,15,target,0.015199110829529341,hit,1,0.11075958,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
17,global,fem1,athit-other-fem1,false,36,7,target,0.015199110829529341,hit,1,-0.11776702,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
17,global,fem1,athit-other-fem1,false,42,13,target,0.015199110829529341,hit,1,0.010682613,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
28,global,fem1,athit-other-fem1,false,6,11,target,0.015199110829529341,hit,1,0.42527992,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
28,global,fem1,athit-other-fem1,false,8,12,target,0.015199110829529341,hit,1,-0.18861336,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
28,global,fem1,athit-other-fem1,false,11,8,target,0.015199110829529341,hit,1,0.26550165,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
28,global,fem1,athit-other-fem1,false,13,21,target,0.015199110829529341,hit,1,0.12625371,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
28,global,fem1,athit-other-fem1,false,18,13,target,0.015199110829529341,hit,1,-0.13784127,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
28,global,fem1,athit-other-fem1,false,22,5,target,0.015199110829529341,hit,1,-0.04970459,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
28,global,fem1,athit-other-fem1,false,23,20,target,0.015199110829529341,hit,1,-0.02842071,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
28,global,fem1,athit-other-fem1,false,26,16,target,0.015199110829529341,hit,1,0.3627819,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
28,global,fem1,athit-other-fem1,false,27,24,target,0.015199110829529341,hit,1,-0.15779959,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
28,global,fem1,athit-other-fem1,false,30,10,target,0.015199110829529341,hit,1,0.26863438,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
28,global,fem1,athit-other-fem1,false,34,7,target,0.015199110829529341,hit,1,0.036045972,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
28,global,fem1,athit-other-fem1,false,38,15,target,0.015199110829529341,hit,1,-0.050122038,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
28,global,fem1,athit-other-fem1,false,45,4,target,0.015199110829529341,hit,1,0.11145439,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
28,global,fem1,athit-other-fem1,false,46,18,target,0.015199110829529341,hit,1,0.07953544,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
28,global,fem1,athit-other-fem1,false,48,23,target,0.015199110829529341,hit,1,-0.050411716,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
31,global,fem1,athit-other-fem1,false,1,10,target,0.015199110829529341,hit,1,0.4963587,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
31,global,fem1,athit-other-fem1,false,4,13,target,0.015199110829529341,hit,1,-0.12961596,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
31,global,fem1,athit-other-fem1,false,11,9,target,0.015199110829529341,hit,1,0.14709646,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,athitother
31,global,fem1,athit-other-fem1,false,17,15,target,0.015199110829529341,hit,1,-0.07366349,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
31,global,fem1,athit-other-fem1,false,19,1,target,0.015199110829529341,hit,1,0.027932897,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
31,global,fem1,athit-other-fem1,false,27,6,target,0.015199110829529341,hit,1,0.2152746,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
31,global,fem1,athit-other-fem1,false,33,18,target,0.015199110829529341,hit,1,-0.011907026,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
31,global,fem1,athit-other-fem1,false,35,8,target,0.015199110829529341,hit,1,-0.08983725,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
31,global,fem1,athit-other-fem1,false,36,25,target,0.015199110829529341,hit,1,0.4306283,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
31,global,fem1,athit-other-fem1,false,37,7,target,0.015199110829529341,hit,1,0.3470921,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
31,global,fem1,athit-other-fem1,false,40,3,target,0.015199110829529341,hit,1,-0.12286723,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
31,global,fem1,athit-other-fem1,false,46,4,target,0.015199110829529341,hit,1,0.09731809,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
31,global,fem1,athit-other-fem1,false,50,11,target,0.015199110829529341,hit,1,0.09263047,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
11,global,fem1,athit-other-fem1,false,4,13,target,0.015199110829529341,hit,2,-0.24532926,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
11,global,fem1,athit-other-fem1,false,7,25,target,0.015199110829529341,hit,2,-0.06721067,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
11,global,fem1,athit-other-fem1,false,9,21,target,0.015199110829529341,hit,2,0.061398767,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
11,global,fem1,athit-other-fem1,false,11,23,target,0.015199110829529341,hit,2,0.01721774,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
11,global,fem1,athit-other-fem1,false,12,1,target,0.015199110829529341,hit,2,0.07042305,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
11,global,fem1,athit-other-fem1,false,13,19,target,0.015199110829529341,hit,2,0.2527779,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
11,global,fem1,athit-other-fem1,false,14,14,target,0.015199110829529341,hit,2,-0.31326103,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
11,global,fem1,athit-other-fem1,false,16,15,target,0.015199110829529341,hit,2,-0.3267216,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
11,global,fem1,athit-other-fem1,false,24,7,target,0.015199110829529341,hit,2,-0.1721401,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
11,global,fem1,athit-other-fem1,false,27,2,target,0.015199110829529341,hit,2,-0.043989144,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
11,global,fem1,athit-other-fem1,false,30,8,target,0.015199110829529341,hit,2,-0.25514066,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
11,global,fem1,athit-other-fem1,false,32,17,target,0.015199110829529341,hit,2,0.09481801,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
11,global,fem1,athit-other-fem1,false,37,3,target,0.015199110829529341,hit,2,0.16995873,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
11,global,fem1,athit-other-fem1,false,38,11,target,0.015199110829529341,hit,2,0.3075919,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
11,global,fem1,athit-other-fem1,false,41,24,target,0.015199110829529341,hit,2,-0.035465084,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
11,global,fem1,athit-other-fem1,false,42,10,target,0.015199110829529341,hit,2,0.22501229,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
25,global,fem1,athit-other-fem1,false,2,1,target,0.015199110829529341,hit,2,-0.014594451,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
25,global,fem1,athit-other-fem1,false,8,21,target,0.015199110829529341,hit,2,0.21880028,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
25,global,fem1,athit-other-fem1,false,11,13,target,0.015199110829529341,hit,2,-0.024327748,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
25,global,fem1,athit-other-fem1,false,12,11,target,0.015199110829529341,hit,2,0.40223065,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
25,global,fem1,athit-other-fem1,false,13,2,target,0.015199110829529341,hit,2,0.08889251,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
25,global,fem1,athit-other-fem1,false,22,8,target,0.015199110829529341,hit,2,0.070726104,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
25,global,fem1,athit-other-fem1,false,24,15,target,0.015199110829529341,hit,2,0.11128939,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
25,global,fem1,athit-other-fem1,false,31,10,target,0.015199110829529341,hit,2,0.47244382,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
25,global,fem1,athit-other-fem1,false,40,3,target,0.015199110829529341,hit,2,0.14089362,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
25,global,fem1,athit-other-fem1,false,43,4,target,0.015199110829529341,hit,2,-0.20652486,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
25,global,fem1,athit-other-fem1,false,49,7,target,0.015199110829529341,hit,2,0.071845785,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
25,global,fem1,athit-other-fem1,false,50,17,target,0.015199110829529341,hit,2,0.070201986,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
10,global,fem1,athit-other-fem1,false,1,6,target,0.015199110829529341,hit,2,0.08143593,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
10,global,fem1,athit-other-fem1,false,2,20,target,0.015199110829529341,hit,2,-0.107043855,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
10,global,fem1,athit-other-fem1,false,9,2,target,0.015199110829529341,hit,2,0.15100886,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
10,global,fem1,athit-other-fem1,false,11,16,target,0.015199110829529341,hit,2,-0.13445966,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
10,global,fem1,athit-other-fem1,false,12,23,target,0.015199110829529341,hit,2,0.18739931,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
10,global,fem1,athit-other-fem1,false,14,9,target,0.015199110829529341,hit,2,0.027140908,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,athitother
10,global,fem1,athit-other-fem1,false,16,11,target,0.015199110829529341,hit,2,0.2992913,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
10,global,fem1,athit-other-fem1,false,20,17,target,0.015199110829529341,hit,2,-0.11116907,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
10,global,fem1,athit-other-fem1,false,24,7,target,0.015199110829529341,hit,2,-0.11199011,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
10,global,fem1,athit-other-fem1,false,26,4,target,0.015199110829529341,hit,2,0.068321675,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
10,global,fem1,athit-other-fem1,false,29,15,target,0.015199110829529341,hit,2,0.04581877,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
10,global,fem1,athit-other-fem1,false,30,22,target,0.015199110829529341,hit,2,-0.001673378,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
10,global,fem1,athit-other-fem1,false,37,10,target,0.015199110829529341,hit,2,0.4063554,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
10,global,fem1,athit-other-fem1,false,38,13,target,0.015199110829529341,hit,2,0.22250885,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
10,global,fem1,athit-other-fem1,false,42,3,target,0.015199110829529341,hit,2,-0.13606519,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
10,global,fem1,athit-other-fem1,false,43,12,target,0.015199110829529341,hit,2,0.118309334,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
10,global,fem1,athit-other-fem1,false,44,18,target,0.015199110829529341,hit,2,0.1352927,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
10,global,fem1,athit-other-fem1,false,45,25,target,0.015199110829529341,hit,2,0.1433635,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
10,global,fem1,athit-other-fem1,false,49,8,target,0.015199110829529341,hit,2,0.22667086,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
29,global,fem1,athit-other-fem1,false,1,25,target,0.015199110829529341,hit,2,-0.087621115,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
29,global,fem1,athit-other-fem1,false,5,14,target,0.015199110829529341,hit,2,0.09414959,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
29,global,fem1,athit-other-fem1,false,6,15,target,0.015199110829529341,hit,2,0.1594406,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
29,global,fem1,athit-other-fem1,false,7,16,target,0.015199110829529341,hit,2,0.20998985,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
29,global,fem1,athit-other-fem1,false,8,12,target,0.015199110829529341,hit,2,0.04518122,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
29,global,fem1,athit-other-fem1,false,16,21,target,0.015199110829529341,hit,2,-0.12156768,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
29,global,fem1,athit-other-fem1,false,17,23,target,0.015199110829529341,hit,2,0.08318278,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
29,global,fem1,athit-other-fem1,false,23,1,target,0.015199110829529341,hit,2,-0.00037500635,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
29,global,fem1,athit-other-fem1,false,25,8,target,0.015199110829529341,hit,2,0.09597829,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
29,global,fem1,athit-other-fem1,false,26,3,target,0.015199110829529341,hit,2,0.34216815,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
29,global,fem1,athit-other-fem1,false,45,6,target,0.015199110829529341,hit,2,0.27838567,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
24,global,fem1,athit-other-fem1,false,1,21,target,0.015199110829529341,hit,2,-0.1205341,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
24,global,fem1,athit-other-fem1,false,4,15,target,0.015199110829529341,hit,2,0.18539608,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
24,global,fem1,athit-other-fem1,false,10,2,target,0.015199110829529341,hit,2,-0.07015512,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
24,global,fem1,athit-other-fem1,false,15,25,target,0.015199110829529341,hit,2,0.14652607,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
24,global,fem1,athit-other-fem1,false,16,3,target,0.015199110829529341,hit,2,0.068463475,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
24,global,fem1,athit-other-fem1,false,19,12,target,0.015199110829529341,hit,2,-0.16976549,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
24,global,fem1,athit-other-fem1,false,20,24,target,0.015199110829529341,hit,2,0.23734011,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
24,global,fem1,athit-other-fem1,false,21,9,target,0.015199110829529341,hit,2,0.24105202,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,athitother
24,global,fem1,athit-other-fem1,false,25,10,target,0.015199110829529341,hit,2,0.12281427,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
24,global,fem1,athit-other-fem1,false,30,5,target,0.015199110829529341,hit,2,0.07147376,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
24,global,fem1,athit-other-fem1,false,31,16,target,0.015199110829529341,hit,2,-0.0962923,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
24,global,fem1,athit-other-fem1,false,34,22,target,0.015199110829529341,hit,2,-0.102848835,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,athitother
24,global,fem1,athit-other-fem1,false,35,19,target,0.015199110829529341,hit,2,0.072448276,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
24,global,fem1,athit-other-fem1,false,37,23,target,0.015199110829529341,hit,2,0.02029173,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
24,global,fem1,athit-other-fem1,false,40,17,target,0.015199110829529341,hit,2,0.24909349,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
24,global,fem1,athit-other-fem1,false,41,11,target,0.015199110829529341,hit,2,0.16189687,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
24,global,fem1,athit-other-fem1,false,45,7,target,0.015199110829529341,hit,2,0.06624982,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
24,global,fem1,athit-other-fem1,false,48,14,target,0.015199110829529341,hit,2,-0.0034633577,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
33,global,fem1,athit-other-fem1,false,1,19,target,0.015199110829529341,hit,3,0.031520694,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
33,global,fem1,athit-other-fem1,false,2,7,target,0.015199110829529341,hit,3,0.054848187,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
33,global,fem1,athit-other-fem1,false,3,25,target,0.015199110829529341,hit,3,0.3393557,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
33,global,fem1,athit-other-fem1,false,7,21,target,0.015199110829529341,hit,3,0.34733444,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
33,global,fem1,athit-other-fem1,false,10,24,target,0.015199110829529341,hit,3,-0.016323209,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
33,global,fem1,athit-other-fem1,false,14,16,target,0.015199110829529341,hit,3,-0.07270859,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
33,global,fem1,athit-other-fem1,false,15,4,target,0.015199110829529341,hit,3,0.21562679,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
33,global,fem1,athit-other-fem1,false,16,2,target,0.015199110829529341,hit,3,0.33706105,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
33,global,fem1,athit-other-fem1,false,17,8,target,0.015199110829529341,hit,3,-0.28720415,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
33,global,fem1,athit-other-fem1,false,18,17,target,0.015199110829529341,hit,3,0.17439298,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
33,global,fem1,athit-other-fem1,false,32,1,target,0.015199110829529341,hit,3,0.0009576529,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
33,global,fem1,athit-other-fem1,false,36,18,target,0.015199110829529341,hit,3,-0.016446244,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,athitother
33,global,fem1,athit-other-fem1,false,37,6,target,0.015199110829529341,hit,3,0.07879589,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
33,global,fem1,athit-other-fem1,false,38,15,target,0.015199110829529341,hit,3,-0.264096,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
33,global,fem1,athit-other-fem1,false,39,3,target,0.015199110829529341,hit,3,0.19544587,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
33,global,fem1,athit-other-fem1,false,42,11,target,0.015199110829529341,hit,3,0.04831471,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
33,global,fem1,athit-other-fem1,false,48,12,target,0.015199110829529341,hit,3,0.018314376,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
33,global,fem1,athit-other-fem1,false,49,14,target,0.015199110829529341,hit,3,-0.4271689,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,athitother
33,global,fem1,athit-other-fem1,false,50,10,target,0.015199110829529341,hit,3,0.377241,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
34,global,fem1,athit-other-fem1,false,12,2,target,0.015199110829529341,hit,3,-0.07716542,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
34,global,fem1,athit-other-fem1,false,20,15,target,0.015199110829529341,hit,3,0.20887126,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
34,global,fem1,athit-other-fem1,false,21,20,target,0.015199110829529341,hit,3,0.053962827,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,athitother
34,global,fem1,athit-other-fem1,false,23,23,target,0.015199110829529341,hit,3,-0.1108832,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
34,global,fem1,athit-other-fem1,false,24,10,target,0.015199110829529341,hit,3,-0.18651867,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
34,global,fem1,athit-other-fem1,false,30,24,target,0.015199110829529341,hit,3,-0.022413347,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
34,global,fem1,athit-other-fem1,false,33,21,target,0.015199110829529341,hit,3,0.2933289,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
34,global,fem1,athit-other-fem1,false,36,7,target,0.015199110829529341,hit,3,0.08546689,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
34,global,fem1,athit-other-fem1,false,37,3,target,0.015199110829529341,hit,3,-0.21054709,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
34,global,fem1,athit-other-fem1,false,40,11,target,0.015199110829529341,hit,3,-0.027474947,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
34,global,fem1,athit-other-fem1,false,45,6,target,0.015199110829529341,hit,3,-0.051953033,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
8,global,fem1,athit-other-fem1,false,7,3,target,0.015199110829529341,hit,3,0.15844147,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
8,global,fem1,athit-other-fem1,false,9,1,target,0.015199110829529341,hit,3,-0.15181312,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
8,global,fem1,athit-other-fem1,false,14,10,target,0.015199110829529341,hit,3,0.60346615,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,athitother
8,global,fem1,athit-other-fem1,false,23,11,target,0.015199110829529341,hit,3,0.22116493,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,athitother
8,global,fem1,athit-other-fem1,false,26,24,target,0.015199110829529341,hit,3,0.06166077,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
8,global,fem1,athit-other-fem1,false,27,21,target,0.015199110829529341,hit,3,0.25398737,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
8,global,fem1,athit-other-fem1,false,38,13,target,0.015199110829529341,hit,3,0.21472706,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,athitother
8,global,fem1,athit-other-fem1,false,40,25,target,0.015199110829529341,hit,3,0.02091048,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,athitother
8,global,fem1,athit-other-fem1,false,45,6,target,0.015199110829529341,hit,3,-0.034010332,late,near,"Q2: [-0.0409083, 1.31435]",0.813192634431973,hit-target,athitother
8,global,fem1,athit-other-fem1,false,47,7,target,0.015199110829529341,hit,3,-0.010598294,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
8,global,fem1,athit-other-fem1,false,48,5,target,0.015199110829529341,hit,3,-0.121343955,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
27,global,fem1,athit-other-fem1,false,2,7,target,0.015199110829529341,hit,3,-0.051722236,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
27,global,fem1,athit-other-fem1,false,5,5,target,0.015199110829529341,hit,3,-0.20465526,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
27,global,fem1,athit-other-fem1,false,7,23,target,0.015199110829529341,hit,3,0.09610389,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,athitother
27,global,fem1,athit-other-fem1,false,9,19,target,0.015199110829529341,hit,3,0.049416028,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
